Hash,Paths,NS,ND,NF,Entropy,LA,LD,LT,FIX,Refactor
7621e45539668c56a8f7b83a46a05a9e5aca79b0,[Bugzilla/BugMail.pm],1,1,1,,2,2,
53d6ba4398b0e27216d5152dea3fbe0a9f0e1572,[Bugzilla.pm],1,1,1,,27,5,
27daf484e99ea638f10beec81f41a2bcb412fd4d,[showdependencygraph.cgi],1,1,1,,3,0,
1c5ecdf1c8d11dbd47f1361bc11565d1175c81bd,[showdependencygraph.cgi],1,1,1,,3,0,
6da063a4c255b5d8be892863c2af5bb4d25673c0,[editclassifications.cgi],1,1,1,,0,1,
0cac98dfb514063de4201cd0037c465922cbef48,"[Bugzilla/API/1_0/Constants.pm, Bugzilla/API/1_0/Resource/Bug.pm, Bugzilla/API/1_0/Util.pm, Bugzilla/WebService/Bug.pm, Bugzilla/WebService/Constants.pm, Bugzilla/WebService/Util.pm, template/en/default/global/code-error.html.tmpl]",2,4,7,,39,7,
6e0182e55396213869186764abb1620dcbf307f0,"[Bugzilla/WebService/Bug.pm, Bugzilla/WebService/Constants.pm, Bugzilla/WebService/Util.pm, template/en/default/global/code-error.html.tmpl]",2,2,4,,23,3,
da0347e9af601ec04d8f5095775ab538bd2ead6b,"[Bugzilla.pm, Bugzilla/Install/Util.pm]",2,2,2,,7,36,
c7e80318e56b540caf778c11b79bac9e1bb03e68,[Bugzilla/CGI.pm],1,1,1,,2,4,
6896e0469c6d9fd22252e2959da8bacb5ca99aa9,"[Bugzilla/CGI.pm, editclassifications.cgi, editgroups.cgi, editkeywords.cgi]",2,2,4,,7,36,
3368986490028be41351d4329fb4976df2eb75e1,"[auth.cgi, template/en/default/global/user-error.html.tmpl]",2,2,2,,7,0,
ab88cc202fcfd78088338c378d2f02515838331e,"[Bugzilla/Constants.pm, Makefile.PL]",2,2,2,,8,1,
3a98ba42227bd0782fb19b041057cd8dc88576d3,[docs/en/rst/administering/parameters.rst],1,1,1,,196,65,
a6562e03893e2d6f3c5719f4cc36e53067277959,[Bugzilla.pm],1,1,1,,1,0,
28ec15f1723f6d0c9bcceef8f86aa16a68b5fd93,[Bugzilla.pm],1,1,1,,1,0,
c9ba7ae53567600d34dc401f5a0746ca45dad331,[Bugzilla/Markdown.pm],1,1,1,,29,9,
eb7f6697207efd3a4fe08403959a430e725b1b98,[docs/en/rst/installing/quick-start.rst],1,1,1,,12,16,
89fbc61fe0d163a51d5dab65022bdfdd997157ce,[docs/en/rst/installing/quick-start.rst],1,1,1,,12,16,
206927e1d3a9fcf73becf83d0376a92a7f0ecd0d,"[docs/en/rst/installing/optional-post-install-config.rst, docs/en/rst/installing/windows.rst]",1,1,2,,40,16,
97a24182d168363860dc153771e0b93f9520036d,"[docs/en/rst/installing/optional-post-install-config.rst, docs/en/rst/installing/windows.rst]",1,1,2,,32,12,
6be9f0a286b2e9abf0119173a9e66c37a7d9f0a1,"[Bugzilla/API/1_0/Resource/Bug.pm, Bugzilla/WebService/Bug.pm, docs/en/rst/api/core/v1/bug.rst]",2,3,3,,18,7,
