Hash,File,LA,LD,LT,isAdded,isRemoved
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/MoreBugUrl/lib/Rietveld.pm,1,1,50,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/MoreBugUrl/lib/Savane.pm,1,1,42,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/Voting/Config.pm,1,1,23,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/Voting/Extension.pm,1,1,872,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,extensions/create.pl,1,1,82,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,gen-cpanfile.pl,4,2,71,0,0
516ac2aed77eb1a6f8f06320ecf502a4dd6a44ed,Bugzilla/Install/Localconfig.pm,1,0,419,0,0
516ac2aed77eb1a6f8f06320ecf502a4dd6a44ed,Bugzilla/Migrate.pm,2,0,1234,0,0
516ac2aed77eb1a6f8f06320ecf502a4dd6a44ed,checksetup.pl,2,0,510,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,importxml.pl,1,1,1367,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,index.cgi,1,1,66,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,jobqueue.pl,1,1,77,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,jsonrpc.cgi,1,1,31,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,migrate.pl,1,1,100,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,mod_perl.pl,3,3,175,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,page.cgi,1,1,86,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,post_bug.cgi,1,1,245,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,process_bug.cgi,5,4,437,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,query.cgi,1,1,319,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,quips.cgi,1,1,143,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,relogin.cgi,1,1,181,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,report.cgi,1,1,449,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,reports.cgi,1,1,224,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,request.cgi,1,1,367,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,rest.cgi,1,1,25,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,sanitycheck.cgi,1,1,944,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,sanitycheck.pl,1,1,104,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,search_plugin.cgi,1,1,38,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,show_activity.cgi,1,1,51,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,show_bug.cgi,3,3,132,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,showdependencygraph.cgi,1,1,336,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,showdependencytree.cgi,1,1,147,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,shutdown.cgi,1,1,18,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,summarize_time.cgi,1,1,365,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,t/001compile.t,1,1,96,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,t/002goodperl.t,4,4,174,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,t/004template.t,1,1,124,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,t/005whitespace.t,1,1,68,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,t/006spellcheck.t,1,1,91,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,t/007util.t,1,1,88,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,t/008filter.t,1,1,223,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,t/009bugwords.t,1,1,80,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,t/010dependencies.t,1,1,112,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,t/011pod.t,1,1,132,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,t/012throwables.t,1,1,238,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,t/013dbschema.t,1,1,88,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,t/014critic-core.t,4,1,37,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,t/Support/Files.pm,1,1,58,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,t/Support/Systemexec.pm,1,1,26,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,t/Support/Templates.pm,1,1,119,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,template/en/default/extensions/config.pm.tmpl,1,1,30,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,template/en/default/extensions/extension.pm.tmpl,1,1,36,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,template/en/default/extensions/util.pm.tmpl,1,1,32,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,testagent.cgi,1,1,21,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,testserver.pl,1,1,292,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,token.cgi,1,1,345,0,0
0d8e62365e849460582afe52f7ae0b0554cf5f19,Bugzilla/DB/Schema.pm,2,0,3203,0,0
0d8e62365e849460582afe52f7ae0b0554cf5f19,Bugzilla/Install/Localconfig.pm,1,0,419,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,userprefs.cgi,2,2,645,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,view_job_queue.cgi,1,1,122,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,votes.cgi,1,1,41,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,whine.pl,1,1,657,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,whineatnews.pl,1,1,86,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xmlrpc.cgi,1,1,43,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/config/generate_test_data.pl,1,1,617,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/extensions/QA/Config.pm,1,1,23,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/extensions/QA/Extension.pm,2,2,75,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/extensions/QA/lib/Util.pm,2,2,29,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/lib/QA/REST.pm,1,1,66,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/lib/QA/RPC.pm,1,1,290,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/lib/QA/RPC/JSONRPC.pm,1,1,175,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/lib/QA/RPC/XMLRPC.pm,1,1,27,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/lib/QA/Tests.pm,1,1,116,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/lib/QA/Util.pm,1,1,373,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/rest/bugzilla.t,1,1,61,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/rest/classification.t,1,1,62,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/bug_edit.t,1,1,442,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/choose_priority.t,1,1,31,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/classifications.t,1,1,143,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/config.t,1,1,49,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/create_user_accounts.t,1,1,140,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/custom_fields.t,1,1,463,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/custom_fields_admin.t,1,1,57,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/dependencies.t,1,1,57,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/edit_products_properties.t,1,1,339,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/email_preferences.t,1,1,406,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/enter_new_bug.t,1,1,36,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/flags.t,1,1,442,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/flags2.t,1,1,309,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/groups.t,1,1,379,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/keywords.t,1,1,182,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/login.t,1,1,38,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/milestones.t,1,1,150,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/password_complexity.t,1,1,124,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/private_attachments.t,1,1,174,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/qa_contact.t,1,1,165,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/require_login.t,1,1,84,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/sanity_check.t,1,1,50,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/saved_searches.t,1,1,118,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/search.t,1,1,72,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/security.t,1,1,199,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/shared_searches.t,1,1,200,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/show_all_products.t,1,1,57,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/shutdown.t,1,1,78,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/status_whiteboard.t,1,1,119,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/strict_isolation.t,1,1,146,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/sudo_sessions.t,1,1,159,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/target_milestones.t,1,1,112,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/time_summary.t,1,1,102,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/user_groups.t,1,1,250,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/user_matching.t,1,1,189,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/user_preferences.t,1,1,226,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/user_privs.t,1,1,61,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/selenium/votes.t,1,1,234,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/bug_add_attachment.t,1,1,232,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/bug_add_comment.t,1,1,174,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/bug_attachments.t,1,1,156,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/bug_comments.t,1,1,179,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/Install/DB.pm,25,0,4032,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/bug_create.t,1,1,244,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/bug_fields.t,1,1,224,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/bug_get.t,1,1,151,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/bug_history.t,1,1,34,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/bug_legal_values.t,1,1,105,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/bug_search.t,1,1,212,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/bug_update.t,1,1,706,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/bug_update_see_also.t,1,1,87,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/bugzilla.t,1,1,50,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/group_create.t,1,1,102,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/Template.pm,1,1,1398,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/jsonp.t,1,1,35,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/product_create.t,1,1,168,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/product_get.t,1,1,114,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/user_create.t,1,1,119,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/user_get.t,1,1,223,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/user_login_logout.t,1,1,129,0,0
86fb87f1a65a17e7a86fe71b06d57767b0b3ea3b,xt/webservice/user_offer_account_by_email.t,1,1,64,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/Token.pm,26,13,729,0,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,.checksetup_lib/lib/perl5/CPAN/Meta.pm,1156,0,1157,1,0
0d8e62365e849460582afe52f7ae0b0554cf5f19,Bugzilla/Migrate.pm,2,0,1234,0,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,.checksetup_lib/lib/perl5/CPAN/Meta/Converter.pm,1639,0,1640,1,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,.checksetup_lib/lib/perl5/CPAN/Meta/Feature.pm,149,0,150,1,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,.checksetup_lib/lib/perl5/CPAN/Meta/History.pm,316,0,317,1,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,.checksetup_lib/lib/perl5/CPAN/Meta/Merge.pm,297,0,298,1,0
0d8e62365e849460582afe52f7ae0b0554cf5f19,checksetup.pl,2,0,509,0,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,.checksetup_lib/lib/perl5/CPAN/Meta/Prereqs.pm,422,0,423,1,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,.checksetup_lib/lib/perl5/CPAN/Meta/Spec.pm,1235,0,1236,1,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,.checksetup_lib/lib/perl5/CPAN/Meta/Validator.pm,1210,0,1211,1,0
7d2b61efa6db4f515c1d9640e1beda89138f9e00,xt/lib/QA/REST.pm,2,0,68,0,0
7d2b61efa6db4f515c1d9640e1beda89138f9e00,xt/lib/QA/RPC/JSONRPC.pm,10,1,184,0,0
7d2b61efa6db4f515c1d9640e1beda89138f9e00,xt/lib/QA/RPC/XMLRPC.pm,1,3,25,0,0
7d2b61efa6db4f515c1d9640e1beda89138f9e00,xt/lib/QA/Tests.pm,2,1,117,0,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,.checksetup_lib/lib/perl5/CPAN/Meta/YAML.pm,951,0,952,1,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,.checksetup_lib/lib/perl5/Module/Metadata.pm,1016,0,1017,1,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,.checksetup_lib/lib/perl5/Parse/CPAN/Meta.pm,352,0,353,1,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,.gitignore,1,0,24,0,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,Bugzilla.pm,13,42,1106,0,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,Bugzilla/Constants.pm,13,0,724,0,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,Bugzilla/Install/Requirements.pm,198,51,501,0,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,Bugzilla/Install/Util.pm,13,0,903,0,0
67ad01e07846d7b8e3ce021fa5dccac64c36085d,docs/en/rst/installing/nginx.rst,79,3,86,0,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,Bugzilla/Template.pm,2,0,1400,0,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,META.json,17,9,389,0,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,META.yml,15,8,190,0,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,Makefile.PL,173,66,374,0,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,checksetup.pl,11,4,517,0,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,template/en/default/global/code-error.html.tmpl,2,1,472,0,0
7c1d3b1b83b996df937764aa4ef1cc1dd56f5a46,Bugzilla/Install/Localconfig.pm,13,8,424,0,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,.checksetup_lib/lib/perl5/CPAN/Meta.pm,1156,0,1157,1,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/User.pm,165,75,3410,0,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,.checksetup_lib/lib/perl5/CPAN/Meta/Converter.pm,1639,0,1640,1,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,.checksetup_lib/lib/perl5/CPAN/Meta/Feature.pm,149,0,150,1,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,.checksetup_lib/lib/perl5/CPAN/Meta/History.pm,316,0,317,1,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,.checksetup_lib/lib/perl5/CPAN/Meta/Merge.pm,297,0,298,1,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,.checksetup_lib/lib/perl5/CPAN/Meta/Prereqs.pm,422,0,423,1,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,template/en/default/global/user-error.html.tmpl,2,4,2130,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/Util.pm,4,6,1277,0,0
af3c716b7dbe9e44719766593f6c51cf30a054e7,template/en/default/setup/strings.txt.pl,2,3,430,0,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,.checksetup_lib/lib/perl5/CPAN/Meta/Spec.pm,1235,0,1236,1,0
54f8e937861494f938ab7b2c8d45b88cc998d75e,template/en/default/global/tabs.html.tmpl,1,1,43,0,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,.checksetup_lib/lib/perl5/CPAN/Meta/Validator.pm,1210,0,1211,1,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,.checksetup_lib/lib/perl5/CPAN/Meta/YAML.pm,951,0,952,1,0
152e23f3c6f4fee4d6f2ad46320c027d3ce87876,js/jquery/jquery-min.js,0,1,6,0,0
152e23f3c6f4fee4d6f2ad46320c027d3ce87876,js/jquery/plugins/datatables/datatables-min.css,3,3,16,0,0
152e23f3c6f4fee4d6f2ad46320c027d3ce87876,js/jquery/plugins/datatables/datatables-min.js,0,1,192,0,0
152e23f3c6f4fee4d6f2ad46320c027d3ce87876,js/jquery/plugins/devbridgeAutocomplete/devbridgeAutocomplete-min.js,2,2,8,0,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,.checksetup_lib/lib/perl5/Module/Metadata.pm,1016,0,1017,1,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,.checksetup_lib/lib/perl5/Parse/CPAN/Meta.pm,352,0,353,1,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,.gitignore,1,0,24,0,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,Bugzilla.pm,13,42,1106,0,0
a35c9866e37c8676238ca1ea272f917cf3e57f89,docs/en/rst/administering/users.rst,13,51,199,0,0
a35c9866e37c8676238ca1ea272f917cf3e57f89,docs/en/rst/using/preferences.rst,62,43,215,0,0
a35c9866e37c8676238ca1ea272f917cf3e57f89,enter_bug.cgi,0,1,363,0,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,Bugzilla/Constants.pm,13,0,724,0,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,Bugzilla/Install/Requirements.pm,198,51,501,0,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,Bugzilla/Install/Util.pm,13,0,903,0,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,Bugzilla/Template.pm,2,0,1400,0,0
01ad7ac3e1da1a3d7d7acc470a38d2dd57b4f6a4,template/en/default/global/tabs.html.tmpl,1,1,43,0,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,META.json,17,9,389,0,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,META.yml,15,8,190,0,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,Makefile.PL,173,66,374,0,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,checksetup.pl,11,4,516,0,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,template/en/default/global/code-error.html.tmpl,2,1,472,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/WebService/Bug.pm,15,16,4847,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/WebService/Bugzilla.pm,2,2,506,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/WebService/Group.pm,4,5,606,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/WebService/Product.pm,2,2,991,0,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,template/en/default/global/user-error.html.tmpl,2,4,2099,0,0
38106d12024c8a5c3d59c49c27de7bcd1622b652,template/en/default/setup/strings.txt.pl,2,3,430,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/WebService/Server/JSONRPC.pm,5,2,637,0,0
a59f1e99c2285b2802a3da45658095b121d0f5cb,template/en/default/global/tabs.html.tmpl,1,1,43,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/WebService/Server/XMLRPC.pm,5,3,468,0,0
3891b63a1eb52076337885487f251a10580a4a85,Bugzilla/WebService/User.pm,34,17,1133,0,0
3891b63a1eb52076337885487f251a10580a4a85,buglist.cgi,5,5,1130,0,0
3891b63a1eb52076337885487f251a10580a4a85,checksetup.pl,1,0,508,0,0
3891b63a1eb52076337885487f251a10580a4a85,createaccount.cgi,6,3,59,0,0
3891b63a1eb52076337885487f251a10580a4a85,docs/en/rst/administering/parameters.rst,2,15,871,0,0
3891b63a1eb52076337885487f251a10580a4a85,docs/en/rst/administering/users.rst,7,7,237,0,0
3891b63a1eb52076337885487f251a10580a4a85,docs/en/rst/api/core/v1/bug.rst,5,2,1091,0,0
347b1bae26a784f3260317a8a6dd808e817b7e60,checksetup.pl,28,1,543,0,0
3891b63a1eb52076337885487f251a10580a4a85,docs/en/rst/api/core/v1/bugzilla.rst,0,2,281,0,0
3891b63a1eb52076337885487f251a10580a4a85,docs/en/rst/api/core/v1/user.rst,9,5,432,0,0
3891b63a1eb52076337885487f251a10580a4a85,editgroups.cgi,1,1,439,0,0
3891b63a1eb52076337885487f251a10580a4a85,editparams.cgi,2,3,154,0,0
3cbbb6a019dc977f7defca23acee143de4bf4b35,template/en/default/pages/release-notes.html.tmpl,25,0,2475,0,0
3891b63a1eb52076337885487f251a10580a4a85,editusers.cgi,19,7,750,0,0
3891b63a1eb52076337885487f251a10580a4a85,email_in.pl,0,4,671,0,0
3891b63a1eb52076337885487f251a10580a4a85,extensions/Voting/Extension.pm,5,5,872,0,0
3891b63a1eb52076337885487f251a10580a4a85,sanitycheck.cgi,1,1,944,0,0
3891b63a1eb52076337885487f251a10580a4a85,skins/standard/global.css,18,0,1108,0,0
3891b63a1eb52076337885487f251a10580a4a85,t/007util.t,0,1,87,0,0
3891b63a1eb52076337885487f251a10580a4a85,t/008filter.t,1,1,223,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/account/auth/login-small.html.tmpl,2,6,79,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/account/auth/login.html.tmpl,0,1,129,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/account/cancel-token.txt.tmpl,1,1,92,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/account/create.html.tmpl,46,39,89,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/account/created.html.tmpl,5,4,27,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/account/email/confirm-new.html.tmpl,20,6,97,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/account/email/request-new.txt.tmpl,10,6,52,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/account/prefs/account.html.tmpl,71,51,123,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/account/request-new-password.html.tmpl,4,10,30,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/admin/flag-type/edit.html.tmpl,1,5,259,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/admin/groups/confirm-remove.html.tmpl,3,3,51,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/admin/groups/edit.html.tmpl,1,1,212,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/admin/params/auth.html.tmpl,8,14,143,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/admin/params/ldap.html.tmpl,1,4,43,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/admin/users/confirm-delete.html.tmpl,8,2,481,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/admin/users/list.html.tmpl,35,26,121,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/admin/users/search.html.tmpl,1,0,85,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/admin/users/userdata.html.tmpl,23,5,144,0,0
f630337aeeedf10c05509167df71358569c4b3d8,Bugzilla/Mailer.pm,3,15,197,0,0
f630337aeeedf10c05509167df71358569c4b3d8,attachment.cgi,1,0,813,0,0
863613e84bdf7ed62f13f39554245ee88bd511b9,checksetup.pl,2,2,543,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/bug/edit.html.tmpl,1,1,1255,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/bug/show.xml.tmpl,6,6,161,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/email/whine.txt.tmpl,1,1,52,0,0
3891b63a1eb52076337885487f251a10580a4a85,template/en/default/global/messages.html.tmpl,14,5,966,0,0
a571ccd52c3d6702fd2bf757d99fa4a3f4fc42f8,checksetup.pl,2,2,543,0,0
